source_idx,question,old_answer,new_answer,old_time,new_time,old_evidence,new_evidence,flag,verdict,note
1927,"how many film collaborations did Harold Pinter have with Joseph Losey, with ""The Servant"" being the first?",Four,Three,2024-11-01,2024-12-01 00:00:00,"…de, Sarah Miles, Wendy Craig and James Fox. The first of Pinter's four film collaborations with Losey, The Servant is a tightly constructed film about the psychological relationships among the four ce…","…FilmographyHirsch, 1980 p. 237: Filmography The first of Pinter's three film collaborations with Losey, The Servant is a tightly constructed film about the psychological relationships among the four c…",수치?,c,
1928,what level does the Ballinhassig Camogie team play at?,Senior A level,Premier Intermediate level,2024-07-01,2024-08-01 00:00:00,"…k GAA. Ballinhassig also have their own Camogie team, who play at Senior A level. The underage boys and girls teams compete in the South East League and Championship (from under 10s to under 16's ). H…","…k GAA. Ballinhassig also have their own Camogie team, who play at Premier Intermediate level. The underage boys and girls teams compete in the South East League and Championship (from under 10s to und…",,c,
1929,how many operating subsidiaries does Transdev Blazefield have?,Seven,Eight,2024-07-01,2024-08-01 00:00:00,"…d. Fleet and operations As of April 2022, Transdev Blazefield has seven operating subsidiaries: The Blackburn Bus Company The Burnley Bus Company The Harrogate Bus Company The Keighley Bus Company Ros…","…d. Fleet and operations As of April 2022, Transdev Blazefield has eight operating subsidiaries: The Blackburn Bus Company The Burnley Bus Company Flyer The Harrogate Bus Company The Keighley Bus Compa…",수치?,c,
1932,what script is used to write Njivice in its native language?,Serbian Cyrillic,Montenegrin Cyrillic,2024-10-01,2024-11-01 00:00:00,"Njivice (Serbian Cyrillic: Њивице) is a village in the Herceg Novi Municipality in Montenegro. Located at the entrance into Boka Kotorska, it provides a view of the town of Herceg Novi and Mount Orjen…","Njivice (Montenegrin Cyrillic: Њивице) is a village in the Herceg Novi Municipality in Montenegro. Located at the entrance into Boka Kotorska, it provides a view of the town of Herceg Novi and Mount O…",,c,
1936,which team does Jorge Aarón Claros Juárez play for?,Real España,Broncos,2024-06-01,2024-07-01 00:00:00,"…z (; born 8 January 1986) is a Honduran footballer, who plays for Real España. Club career Claros started his career at Vida before joining Honduran giants F.C. Motagua in 2005. In January 2012 he wen…","…z (; born 8 January 1986) is a Honduran footballer, who plays for Broncos. Club career Claros started his career at Vida before joining Honduran giants F.C. Motagua in 2005. In January 2012 he went on…",,g,
1937,where did Shay Youngblood teach creative writing?,NYU,City College of New York,2024-07-01,2024-08-01 00:00:00,…sts' colony and the Authors Guild. She taught creative writing at NYU and was the 2002-03 John and Renee Grisham Writer in Residence at the University of Mississippi.,… both Yaddo and the Authors Guild. She taught creative writing at City College of New York and was the 2002-2003 John and Renee Grisham Writer in Residence at the University of Mississippi.,,c,
1940,which teams did Brian Philip Isherwood play for in the Hawke Cup?,Mid Canterbury,Ashburton County,2024-11-01,2024-12-01 00:00:00,…keter who played for the Canterbury in the Plunket Shield and for Mid Canterbury in the Hawke Cup. He was a specialist wicketkeeper. In 1971–72 he and Cran Bull added 184* for Canterbury against Centr…,"…cricketer who played for Canterbury in the Plunket Shield and for Ashburton County in the Hawke Cup.Brian Isherwood, CricketArchive. Retrieved 2010-02-22. He was a specialist wicketkeeper. In 1971–72 …",,c,
1942,what Italian club is Paolo Vanoli the manager/head coach of?,Venezia,Torino,2024-06-01,2024-07-01 00:00:00,"…a left back or left midfielder. He is the manager of Italian club Venezia. Club career Vanoli, a journeyman, played for many clubs, including Hellas Verona, Parma, and Fiorentina (for 9 billion lire f…","…d as a left back or left midfielder. He is the head coach of club Torino. Club career Vanoli, a journeyman, played for many clubs, including Hellas Verona, Parma, and Fiorentina (for 9 billion lire fe…",,g,
1944,how many towns do Georgetown residents officially live in and pay local taxes to?,Four,Three,2024-08-01,2024-09-01 00:00:00,"… residents officially live in and pay local taxes to one of these four towns, but typically identify themselves as living in Georgetown. Georgetown has its own fire district, which also serves the sur…","… residents officially live in and pay local taxes to one of these three towns, but typically identify themselves as living in Georgetown. Georgetown has its own fire district, which also serves the su…",수치?,c,
1945,in which district is Veera Raaghavuni Kota located?,Prakasam District,Nellore District,2024-08-01,2024-09-01 00:00:00,"… R. Kota, is one of the major villages in Lingasamudram Mandal in Prakasam District in the Coastal Andhra Region of Andhra Pradesh, India. Location The village is in a river valley and has an anicut f…","… R. Kota, is one of the major villages in Lingasamudram Mandal in Nellore District in the Coastal Andhra Region of Andhra Pradesh, India. Location The village is in a river valley and has an anicut fo…",,c,
1948,which club is Patrice Carteron currently the head coach of?,Umm Salal,Sepahan SC,2024-11-01,2024-12-01 00:00:00,"…fender. He is currently the head coach of Qatar Stars League club Umm Salal. Some of his previous managerial posts include the Mali national team, Al-Nassr and Al-Ettifaq. Coaching career Cannes In 20…","…nder. He is currently the head coach of Iran premiere league club Sepahan SC. Some of his previous managerial posts include the Mali national team, Al-Nassr and Al-Ettifaq. Coaching career Cannes In 2…",,g,
1950,who is the current mayor of Limone sul Garda?,Antonio Martinelli,Franceschini Risatti,2024-06-01,2024-07-01 00:00:00,"…riginally every four, then every five years. The current mayor is Antonio Martinelli, elected on 27 May 2019. Mayor Term start Term end PartyGiovanni Battista Martinelli24 April 199514 June 2004IndFra…","…riginally every four, then every five years. The current mayor is Franceschini Risatti, elected for a fourth term on 10 June 2024. Mayor Term start Term end PartyGiovanni Battista Martinelli24 April 1…",,g,
1956,where were the first nature preserves established by STINAPA in 1969?,The Caribbean,The Netherlands Antilles,2024-08-01,2024-09-01 00:00:00,"… and Washington National Park, the first such nature preserves in the Caribbean. In 1979, the Slagbaai plantation was added to the park, now known as Washington Slagbaai National Park (WSNP). The Bona…","… and Washington National Park, the first such nature preserves in the Netherlands Antilles.",,c,
1969,"what territories, besides the American Wrestling Association, did King Kong Bundy compete in?",National Wrestling Alliance,Georgia Championship Wrestling,2024-06-01,2024-07-01 00:00:00,…arious territories such as the American Wrestling Association and National Wrestling Alliance. He also had a tendency to demand a five-count (as opposed to the usual three count) for pinfalls whenever…,…arious territories such as the American Wrestling Association and Georgia Championship Wrestling where he teamed with the Masked Superstar to defeat his former stablemates the Road Warriors for the NW…,,c,
1971,who was the son of Temür Khan that died before him?,Tachu,Deshou,2024-11-01,2024-12-01 00:00:00,"…ür Khan died without an heir on February 2, 1307, because his son Tachu had died a year earlier before him.","…ür Khan died without an heir on February 2, 1307, because his son Deshou had died a year earlier before him.",,c,
1975,what is the mass of Gliese 581c relative to Earth's mass?,At least 5.5 times,About 6.8 times,2024-07-01,2024-08-01 00:00:00,"…d in the system and the third in order from the star. With a mass at least 5.5 times that of the Earth, it is classified as a super-Earth (a category of planets with masses greater than Earth's up to …","…d in the system and the third in order from the star. With a mass about 6.8 times that of the Earth, it is classified as a super-Earth (a category of planets with masses greater than Earth's up to ten…",수치?,c,
1977,who remembers Father Petit as a martyr of charity because of his devoted service to the Potawatomi?,The Catholic Church,Notre Dame University,2024-06-01,2024-07-01 00:00:00,"… devoted service to the Potawatomi, Father Petit is remembered by the Catholic Church as a martyr of charity.","… devoted service to the Potawatomi, Father Petit is remembered by Notre Dame University as a martyr of charity. A Potawatomi Trail of Death marker in honor of Father Petit was placed at St. Philippine…",,c,
1978,who updated the original Intamin mechanics system of The Simpsons Ride building?,Oceaneering International,Entech Innovative Engineering,2024-08-01,2024-09-01 00:00:00,"… changed and the original Intamin mechanics system was updated by Oceaneering International. The construction began at Universal Studios Hollywood in mid-September 2007, with the disposal of the build…","… changed and the original Intamin mechanics system was updated by Entech Innovative Engineering. The construction began at Universal Studios Hollywood in mid-September 2007, with the disposal of the b…",,c,
1992,how many awards has Rani Mukerji won from her nominations?,Four awards from twelve nominations,Five awards from thirteen nominations,2024-09-01,2024-10-01 00:00:00,"…s in Bollywood, the Hindi language film industry. Mukerji has won four awards from twelve nominations, including a special nomination for Star of the Decade – Female.","…s in Bollywood, the Hindi language film industry. Mukerji has won five awards from thirteen nominations, including a special nomination for Star of the Decade – Female.",수치?,c,
1993,how many Best Actress wins does Rani Mukerji hold the record for?,Three consecutive wins,Four wins,2024-09-01,2024-10-01 00:00:00,"…cord for the most wins in the Best Actress category, leading with three consecutive wins. YearCategoryFilmResultRef.2003Best ActressSaathiya2004Chalte Chalte2005Hum TumBest Supporting ActressVeer-Zaar…","…cord for the most wins in the Best Actress category, leading with four wins. YearCategoryFilmResultRef.2003Best ActressSaathiya2004Chalte Chalte2005Hum TumBest Supporting ActressVeer-ZaaraYuva2006Best…",수치?,c,
1994,what nationality was Ivan Ivanovich Schmalhausen initially?,Russian,Ukrainian,2024-08-01,2024-09-01 00:00:00,"…n Ivanovich Schmalhausen (; 23 April 1884 – 7 October 1963) was a Russian and later Soviet zoologist and evolutionary biologist of German descent. He developed the theory of stabilizing selection, and…","…n Ivanovich Schmalhausen (; 23 April 1884 – 7 October 1963) was a Ukrainian and later Soviet zoologist and evolutionary biologist of German descent. He developed the theory of stabilizing selection, a…",,c,
1996,how many home teams does the Arizona Derby Dames have?,six,five,2024-09-01,2024-10-01 00:00:00,…DD's banked track for the 2010 season The Arizona Derby Dames has six home teams: The Bombshells are themed after the pin-up girls of the 1940s. Teams colors are Army green and red .,…DD's banked track for the 2010 season The Arizona Derby Dames has five home teams: The Bombshells are themed after the pin-up girls of the 1940s.,수치?,c,
1998,where is Generations Family Health Center located?,Main Street,Mansfield Avenue,2024-11-01,2024-12-01 00:00:00,"…s Administration also runs an outpatient primary-care facility on Main Street. Generations Family Health Center, a Federally Qualified Health Center, is also located on Main Street. Media Willimantic …","…h Center, a Federally Qualified Health Center, is also located on Mansfield Avenue. Media Willimantic is served by The Chronicle, a local paper founded in 1877 with continuous service since then, whic…",,c,
2009,how many cases does the official variant of Lithuanian have?,eight,seven,2024-09-01,2024-10-01 00:00:00,"…in the modern language. So the official variant of Lithuanian has eight cases; moreover, the illative case can be replaced with the locative case.","…in the modern language. So the official variant of Lithuanian has seven cases; moreover, the illative case can be replaced with the locative case.",수치?,c,
2014,what team is Richard Clune the current assistant coach of?,Toronto Marlies,Anaheim Ducks,2024-06-01,2024-07-01 00:00:00,…ssional ice hockey left winger and current assistant coach of the Toronto Marlies. Clune played in 423 AHL games and 139 National Hockey League (NHL) games during his career. Playing career Junior Clu…,…ssional ice hockey left winger and current assistant coach of the Anaheim Ducks. Clune played in 423 AHL games and 139 National Hockey League (NHL) games during his career. Playing career Junior Clune…,,g,
2015,who is the city manager of Rehoboth Beach?,Sharon Lynn,Taylour Tedder,2024-07-01,2024-08-01 00:00:00,"…ager. As of 2020, the mayor is Stan Mills and the city manager is Sharon Lynn.","…ager. As of 2020, the mayor is Stan Mills and the city manager is Taylour Tedder. There are several departments, city boards, commissions, and committees that oversee the daily functions of the city g…",,g,
2016,what company did Adtran acquire in the earliest mentioned year?,Bluesocket,Luminous Networks,2024-11-01,2024-12-01 00:00:00,"…elephone companies in the United States. In 2011, Adtran acquired Bluesocket, a maker of enterprise Wi-Fi equipment based in Burlington, Massachusetts. In December 2011 Adtran announced a plan to buy …","…elephone companies in the United States. In 2006, Adtran acquired Luminous Networks, a manufacturer of access network equipment. In 2011, it acquired Bluesocket, a maker of enterprise Wi-Fi equipment …",,c,
2033,which metropolitan area is Coconut Creek part of?,Miami metropolitan area,Fort Lauderdale metropolitan area,2024-11-01,2024-12-01 00:00:00,"…mated population of 57,348 in 2022. It is part of South Florida's Miami metropolitan area. The city seceded from Pompano Beach in the 1960s. It is nicknamed ""Butterfly Capital of the World"" because it…","…mated population of 57,348 in 2022. It is part of South Florida's Fort Lauderdale metropolitan area. The city seceded from Pompano Beach in the 1960s. It is nicknamed ""Butterfly Capital of the World"" …",,c,
2037,how many Grade II and II* listed buildings are on the Crumlin Navigation Colliery site?,eleven,thirteen,2024-09-01,2024-10-01 00:00:00,…in preserved to the north of the town. The colliery site contains eleven Grade II and II* listed buildings and is managed by the charity Glofa Navigation Cyf for the benefit of the community. Crumlin …,…in preserved to the north of the town. The colliery site contains thirteen Grade II and II* listed buildings and is managed by the charity Glofa Navigation Cyf for the benefit of the community. Crumli…,수치?,c,
2060,who starred as Potana in the remake of Bhakta Potana?,Gummadi,V. Nagayya,2024-08-01,2024-09-01 00:00:00,"…ast, The Hindu, 11 December 2011. It was remade in 1966, starring Gummadi as Potana.Bhakta Potana, 1966 film at IMDb.","…ast, The Hindu, 11 December 2011. It was remade in 1966, starring V. Nagayya as Potana.Bhakta Potana, 1966 film at IMDb. Plot Bammera Potana is a staunch devotee of Lord Rama. He lived a pious life wi…",,c,
2067,how many species of ibises have been recorded in Colombia?,Eight,Nine,2024-09-01,2024-10-01 00:00:00,"…dary feathers. They are strong fliers and despite their size and weight, very capable soarers. Eight species have been recorded in Colombia. White ibis, Eudocimus albus (Linnaeus, 1758) Scarlet ibis, …","…ngle family, Tinamidae, within their own order, the Tinamiformes. Nineteen species have been recorded in Colombia. Tawny-breasted tinamou, Nothocercus julius (Bonaparte, 1854) Highland tinamou, Nothoc…",수치?,c,
2077,how many species of swifts have been recorded in Venezuela?,Seventeen,Eighteen,2024-09-01,2024-10-01 00:00:00,"…f variable size with slender bodies, long tails, and strong legs. Seventeen species have been recorded in Venezuela. Greater ani, Crotophaga major Smooth-billed ani, Crotophaga ani Groove-billed ani, …","…ave long swept-back wings which resemble a crescent or boomerang. Eighteen species have been recorded in Venezuela. Spot-fronted swift, Cypseloides cherriei White-chinned swift, Cypseloides cryptus Bl…",수치?,c,
2083,how many species of tinamous have been recorded in French Guiana?,Seven,Eight,2024-09-01,2024-10-01 00:00:00,"…ngle family, Tinamidae, within their own order, the Tinamiformes. Seven species have been recorded in French Guiana. Great tinamou, Tinamus major Cinereous tinamou, Crypturellus cinereus Little tinamo…","…ngle family, Tinamidae, within their own order, the Tinamiformes. Eight species have been recorded in French Guiana. Great tinamou, Tinamus major Cinereous tinamou, Crypturellus cinereus Little tinamo…",수치?,c,
2084,how many species of plovers have been recorded in French Guiana?,Eight,Seven,2024-09-01,2024-10-01 00:00:00,"…e found in open country worldwide, mostly in habitats near water. Eight species have been recorded in French Guiana. Black-bellied plover, Pluvialis squatarola American golden-plover, Pluvialis domini…","…e found in open country worldwide, mostly in habitats near water. Seven species have been recorded in French Guiana. Black-bellied plover, Pluvialis squatarola American golden-plover, Pluvialis domini…",수치?,c,
2085,how many species of tanagers have been recorded in French Guiana?,Fifty,Forty-nine,2024-09-01,2024-10-01 00:00:00,"… insects, or other types of food. Most have short, rounded wings. Fifty species have been recorded in French Guiana.","… insects, or other types of food. Most have short, rounded wings. Forty-nine species have been recorded in French Guiana. Blue-backed tanager, Cyanicterus cyanicterus Hooded tanager, Nemosia pileata G…",수치?,c,
2091,what organization was founded by a group of seven Siamese students in Paris?,The People's Party,The Khana Ratsadon,2024-09-01,2024-10-01 00:00:00,"…el on the Rue Du Sommerard in Paris and founded what would become the People's Party. For five days, they met and proposed arguments for and against various aspects of the movement, the men were: 1.","…el on the Rue Du Sommerard in Paris and founded what would become the Khana Ratsadon. For five days, they met and proposed arguments for and against various aspects of the movement, the men were: 1.",,c,
2096,how many species of cuckoos have been recorded in Peru?,Seventeen,Eighteen,2024-11-01,2024-12-01 00:00:00,"…of variable size with slender bodies, long tails and strong legs. Seventeen species have been recorded in Peru.","…of variable size with slender bodies, long tails and strong legs. Eighteen species have been recorded in Peru.",수치?,c,
2097,how many bird species in Bolivia are endemic?,Fifteen,Sixteen,2024-11-01,2024-12-01 00:00:00,"…d in Bolivia. The avifauna of Bolivia has 1408 confirmed species. Fifteen are endemic, two have been introduced by humans, and 14 are rare or vagrants. An additional 40 species are hypothetical (see b…","…d in Bolivia. The avifauna of Bolivia has 1409 confirmed species. Sixteen are endemic, two have been introduced by humans, and 14 are rare or vagrants. An additional 40 species are hypothetical (see b…",수치?,c,
2112,"what was the nationality of Al-Muhtadi's mother, Qurb?",Greek,Roman,2024-08-01,2024-09-01 00:00:00,"…ph al-Wathiq. He was born in 833. Al-Muhtadi's mother was Qurb, a Greek slave. After the death of his father, Caliph al-Wathiq () in August 847, there were some officials who wanted to elect the young…","…ph al-Wathiq. He was born in 833. Al-Muhtadi's mother was Qurb, a Roman slave. After the death of his father, Caliph al-Wathiq () in August 847, there were some officials who wanted to elect the young…",,c,
2114,who is the current parent company of Cashcade?,GVC Holdings,Entain,2024-08-01,2024-09-01 00:00:00,"…mpany is now owned by the multinational online gambling operator, GVC Holdings , who took control of the business as part of its acquisition of Bwin.party and subsequently Cashcade in February 2016 fo…","…mpany is now owned by the multinational online gambling operator, Entain , who took control of the business as part of its acquisition of Bwin.party and subsequently Cashcade in February 2016 followin…",,g,
2121,who is the longest serving member on the Palm Coast City Council?,Klufas,Pontieri,2024-11-01,2024-12-01 00:00:00,"…ncilwoman Theresa Carli Pontieri (District 2) Councilman Nicholas Klufas (District 3) Councilman Charles Gambaro (District 4) Klufas is the longest serving on the Council, having been elected in 2016.…",…owing Council members: Mayor Mike Norris Vice Mayor Theresa Carli Pontieri (District ) Councilwoman Ty Miller (District 1) Councilman Ray Stevens (District 3) Councilman Charles Gambaro (District 4) P…,,g,
2122,where does Chris Joseph currently live?,London,Berlin,2024-07-01,2024-08-01 00:00:00,"…'babel'. He was born in Bury St Edmunds, Suffolk and now lives in London. He has collaborated with novelist Kate Pullinger on several projects, including 'The Breathing Wall' (2004), a novel that resp…","…'babel'. He was born in Bury St Edmunds, Suffolk and now lives in Berlin. He has collaborated with novelist Kate Pullinger on several projects, including 'The Breathing Wall' (2004), a novel that resp…",,g,
2128,which match is the reference point for the correctness of caps and goals?,The match against Somalia,The match against South Africa,2024-11-01,2024-12-01 00:00:00,"…ch 2024. Caps and goals are correct as of 21 November 2023, after the match against Somalia.","…er 2024. Caps and goals are correct as of 15 November 2024, after the match against South Africa. Recent call-ups The following players have been called up in the last 12 months. DEC Refused to join t…",,g,
2138,where is the Tawang district roughly located?,South Tibet,Arunachal Pradesh,2024-06-01,2024-07-01 00:00:00,"…e 27° 45’ N and longitude 90° 15’ E at the northwest extremity of South Tibet. Elevations range between 6,000 and , and inhabitants are found at lower altitude, where they enjoy a cool temperate clima…","…e 27° 45’ N and longitude 90° 15’ E at the northwest extremity of Arunachal Pradesh. Elevations range between 6,000 and , and inhabitants are found at lower altitude, where they enjoy a cool temperate…",,c,
2144,what ethnicity is Alina Ibragimova's family?,Bashkir,Tartar,2024-06-01,2024-07-01 00:00:00,"…and education Ibragimova was born in Polevskoy, Russian SSR, to a Bashkir family. Her family was musical, and she began playing the violin at age four. At 5, she started at the Gnessin School of Music…","…and education Ibragimova was born in Polevskoy, Russian SSR, to a Tartar family. Her family was musical, and she began playing the violin at age four. At 5, she started at the Gnessin School of Music …",,c,
2146,who accompanied Varaha when he was adorned with jewels?,Lakshmi,Bhudevi,2024-10-01,2024-11-01 00:00:00,…s and a white face. He was adorned with jewels and accompanied by Lakshmi.,…s and a white face. He was adorned with jewels and accompanied by Bhudevi.,,c,
2149,who won the last election in the Darsi assembly constituency?,Maddisetti Venugopal,Buchepalli Siva Prasad Reddy,2024-06-01,2024-07-01 00:00:00,"…m district. In the last elections, YSRCP (YSR Congress) candidate Maddisetti Venugopal won by a margin of 39057 votes against Kadiri Babu Rao. Water Source The residents primarily depend on the Nagarj…","…m district. In the last elections, YSRCP (YSR Congress) candidate Buchepalli Siva Prasad Reddy won by a margin of 2456 votes against Gottipati Lakshmi. Water Source The residents primarily depend on t…",,g,
2160,what is the match against which the caps and goals of the Martinique national football team players are counted?,Guyana,Guadeloupe,2024-10-01,2024-11-01 00:00:00,"…the 2024–25 CONCACAF Nations League matches against Guatemala and Guyana on 5 and 9 September 2024 respectively. Caps and goals as of 9 September 2024, after the match against Guyana. Recent call-ups …","…called up for the 2024–25 CONCACAF Nations League matches against Guadeloupe on 11 and 15 October 2024 . Caps and goals as of 15 October 2024, after the second match against Guadeloupe. Recent call-up…",,g,
2172,in which borough was the Triangle Ballroom located where Curly Howard regularly turned up?,Brooklyn,Queens,2024-08-01,2024-09-01 00:00:00,"…er and singer and regularly turned up at the Triangle Ballroom in Brooklyn, occasionally bumping into actor George Raft. When Howard was 13, he accidentally shot himself in the left ankle while cleani…","…er and singer and regularly turned up at the Triangle Ballroom in Queenshttp://www.newdavesrailpix.com/nyc/htm/bqt273.htm , occasionally bumping into actor George Raft. When Howard was 13, he accident…",,c,
2175,where is Ronald Howard Jirsa currently an assistant coach?,UNC Greensboro,Eastern Kentucky,2024-08-01,2024-09-01 00:00:00,"…n college basketball coach who is currently an assistant coach at UNC Greensboro. He was previously the head coach at Georgia and Marshall. Early life and education Jirsa was born in New London, Conne…","…n college basketball coach who is currently an assistant coach at Eastern Kentucky. He was previously the head coach at Georgia and Marshall. Early life and education Jirsa was born in New London, Con…",,g,
2181,what is the scientific name of the Levant sparrowhawk?,Accipiter brevipes,Tachyspiza brevipes,2024-08-01,2024-09-01 00:00:00,"The Levant sparrowhawk (Accipiter brevipes) is a small bird of prey. It measures in length with a wingspan of . The female is larger than the male, but the difference is not as marked as with Eurasian…","The Levant sparrowhawk (Tachyspiza brevipes) is a small bird of prey. It measures in length with a wingspan of . The female is larger than the male, but the difference is not as marked as with Eurasia…",,c,
2182,how many primary brand subsidiaries does The Warehouse Group currently own?,four,three,2024-07-01,2024-08-01 00:00:00,"…w Zealand. Active subsidiaries The Warehouse Group currently owns four primary brand subsidiaries and one online shopping platform. The Warehouse The primary and central store for the Group, founded i…","…w Zealand. Active subsidiaries The Warehouse Group currently owns three primary brand subsidiaries. The Warehouse The primary and central store for the Group, founded in 1982 by Sir Stephen Tindall, i…",수치?,c,
2191,what is the name of the stadium mentioned alongside FIU Baseball Stadium and FIU Arena as one of the university's athletic facilities in University Park?,Riccardo Silva Stadium,Pitbull Stadium,2024-08-01,2024-09-01 00:00:00,"…Research Center, and the university's athletic facilities such as Riccardo Silva Stadium, FIU Baseball Stadium, and FIU Arena.","…Research Center, and the university's athletic facilities such as Pitbull Stadium, FIU Baseball Stadium, and FIU Arena.",,g,
2198,who is the main shirt sponsor of Wigan Warriors?,Open Exchange,Greenmount Projects,2024-07-01,2024-08-01 00:00:00,"…5ErreàCoral2016–20182019Prestone2020Hummel2021–2022Iqoniq2022–2023Open Exchange2024-Kappa Current kit The current kit and teamwear as of the 2024 season will be manufacturer by Kappa, following the en…","…9Prestone2020Hummel2021–2022Iqoniq2022–2023Open Exchange2024-KappaGreenmount Projects Current kit The current kit and teamwear as of the 2024 season will be manufacturer by Kappa, following the end of…",,g,
2205,who serves Bayside Shopping Centre with bus stops on Nepean Highway and Dandenong Valley Highway?,Transdev,Kinetic Melbourne,2024-06-01,2024-07-01 00:00:00,"…tsea, Pearcedale, Carrum and surrounding suburbs. It is served by Transdev with bus stops on Nepean Highway and Dandenong Valley Highway.","…tsea, Pearcedale, Carrum and surrounding suburbs. It is served by Kinetic Melbourne with bus stops on the Nepean Highway and Dandenong Valley Highway. Bayside Shopping Centre also has a multi level ca…",,g,
2206,in which film of the series is Nagayama Aiko the Madonna?,6th film,5th film,2024-06-01,2024-07-01 00:00:00,"…t of the films as ""Gen-chan,"" Nagayama Aiko is the Madonna in the 6th film and Hisashi Igawa is her suitor. Cast TV series Kiyoshi Atsumi as Torajirō Kuruma Chieko Baisho as Sakura Shin Morikawa as Ta…","…t of the films as ""Gen-chan,"" Nagayama Aiko is the Madonna in the 5th film and Hisashi Igawa is her suitor. Cast TV series Kiyoshi Atsumi as Torajirō Kuruma Chieko Baisho as Sakura Shin Morikawa as Ta…",,c,
2207,what is the match against which the caps and goals are correct for Sudan?,Ghana,Angola,2024-11-01,2024-12-01 00:00:00,"… 2025 Africa Cup of Nations qualification Group F matches against Ghana on 10 and 15 October 2024. Caps and goals are correct as of 15 October 2024, after the match against Ghana.","…ca Cup of Nations qualification Group F matches against Niger and Angola on 14 and 18 November 2024. Caps and goals are correct as of 18 November 2024, after the match against Angola.",,g,
2211,how many times was Jacoby Jones selected as an All-Southern Intercollegiate Athletic Conference (SIAC) player at Lane College?,Three,Four,2024-07-01,2024-08-01 00:00:00,"…n II school Lane College in 2003. At Lane College, Jones became a three-time All-Southern Intercollegiate Athletic Conference (SIAC) player his sophomore, junior and senior seasons as well as an excel…","…n II school Lane College in 2003. At Lane College, Jones became a four-time All-Southern Intercollegiate Athletic Conference (SIAC) selection. Jones was a member of Omega Psi Phi Fraternity. In 2024, …",수치?,c,
2218,what type of football player was Samuel Louis Graddy III?,American football player,Professional football player,2024-09-01,2024-10-01 00:00:00,"…dy III (born February 10, 1964) is an American former athlete and American football player, winner of gold medal in 4 × 100 m relay at the 1984 Summer Olympics. Early years Born in Gaffney, South Caro…","…dy III (born February 10, 1964) is an American former athlete and professional football player, winner of gold medal in 4 × 100 m relay at the 1984 Summer Olympics. Early life Born in Gaffney, South C…",,c,
2224,who did Arsenal defeat to become the current champions of the Emirates Cup?,Monaco,Lyon,2024-08-01,2024-09-01 00:00:00,"…ners-up twice. Arsenal are the current champions, having defeated Monaco in the 2023 tournament.","…York Red Bulls in 2011, Galatasaray in 2013, Valencia in 2014 and Lyon in 2019. Lyon are the most regular guests, having been invited to compete in the tournament on four occasions; they won the tourn…",,g,
2232,what is the name of the food-serving pub on Fylde Road that is part of a large chain?,The Shrimper,The Marsh Harrier,2024-08-01,2024-09-01 00:00:00,"…g tradition of Methodism in the former village. However, there is the Shrimper on Fylde Road (next to The Co-operative Food). The Shrimper is a food-serving pub and part of a large chain. A notable fe…","…Methodism and Temperance in the former village. However, there is The Marsh Harrier (formerly named The Shrimper) on Fylde Road (next to The Co-operative Food mini-supermarket development). The Marsh …",,c,
2234,where does the 370/469 bus service run to from Leichhardt?,Coogee,Glebe,2024-11-01,2024-12-01 00:00:00,"…way and Elizabeth Street. The 370 service runs from Leichhardt to Coogee via King Street, Newtown. The 440 service runs from Rozelle to Bondi Junction via Leichhardt, Camperdown and Paddington.","…es. The 470 bus service runs from Lilyfield to the Sydney CBD via Glebe, Broadway and Elizabeth Street. The 469 bus service runs from Leichhardt to Glebe. The 440 service runs from Rozelle to Bondi Ju…",,c,
2236,"where was the American Music Theatre Festival held for the production ""Band in Berlin""?",Pittsburgh,Philadelphia,2024-10-01,2024-11-01 00:00:00,"…nd in Berlin"" performed at the American Music Theatre Festival in Pittsburgh.","…nd in Berlin"" performed at the American Music Theatre Festival in Philadelphia.",,c,
2238,what was Thomas F. Carroll Jr.'s occupation?,An inventor,A furniture store manager,2024-08-01,2024-09-01 00:00:00,"…943, in Detroit, Michigan. Her father, Thomas F. Carroll Jr., was an inventor, and her mother, Betty (née McKinney) Carroll, was a Republican politician in Allen County, Indiana. The oldest of four ch…","…943, in Detroit, Michigan. Her father, Thomas F. Carroll Jr., was a furniture store manager, and her mother, Betty (née McKinney) Carroll, was a Republican politician in Allen County, Indiana. The old…",,c,
2239,what variant of religion do the Aka mainly follow?,Sarok religion,Nyezi-No religion,2024-07-01,2024-08-01 00:00:00,"… are mainly Animists–who are described to follow a variant of the Sarok religion, which means Sky and Earth.","… are mainly Animists–who are described to follow a variant of the Nyezi-No religion, which means Sky and Earth. Occasional contacts with the Assamese and neighbouring Buddhist tribes and Tibetans have…",,c,
2240,what is another name for the Aka ethnic group of Arunachal Pradesh?,Jejulale,Hrusso,2024-07-01,2024-08-01 00:00:00,"…on Ammendment Act ( Schedule Tribe), 2021. The Aka, also known as Jejulale, are an ethnic group of Indian state Arunachal Pradesh. They are found in Bana, Bichom district. Their language belongs to th…","The Aka, also known as Hrusso, are an ethnic group of Indian state Arunachal Pradesh. They are found in various areas of Arunachal Pradesh including the Thrizino Bhalukpong, Buragaon, Jamiri, Palizi, …",,c,
